timestamp,open,high,low,close,volume,sma5,rsi14
2017-12-01,277.51,278.73,270.6,271.38,4542736,270.2100000000002,61.212668800557395
2017-12-04,276.16,281.83,276.0,277.97,5489835,272.6880000000002,68.13399485360138
2017-12-05,279.01,279.44,274.86,275.54,2732255,274.1980000000002,63.6254555762196
2017-12-06,274.87,279.14,274.0046,278.27,2513180,275.99200000000025,66.32172277565807
2017-12-07,278.49,284.79,277.8,281.97,4250615,277.02600000000024,69.60966797944663
2017-12-08,285.01,287.32,283.56,285.9,4272499,279.9300000000002,72.66253857838902
2017-12-11,286.21,286.49,279.9,283.16,3916713,280.9680000000002,67.56634328167814
2017-12-12,288.16,292.8,287.72,289.94,5354004,283.84800000000024,72.67354098152995
2017-12-13,290.5,295.85,289.7,291.84,4971729,286.56200000000024,73.91323790103228
2017-12-14,292.64,296.82,292.6,293.88,3875904,288.9440000000002,75.21343660740332
2017-12-15,296.05,297.37,293.02,293.94,6735640,290.55200000000025,75.25250509163301
2017-12-18,295.08,297.14,294.52,296.14,2880662,293.1480000000002,76.7025289232324
2017-12-19,296.35,297.58,294.1809,297.25,2563712,294.6100000000002,77.42135969926713
2017-12-20,298.88,299.33,297.11,297.9,2493059,295.8220000000002,77.85230434548299
2017-12-21,298.04,298.3852,294.1301,295.03,4710630,296.05200000000013,71.3746069261186
2017-12-22,295.135,296.52,293.01,295.1,2247179,296.2840000000001,71.43703117974904
2017-12-26,295.54,297.44,294.65,295.36,1392455,296.12800000000016,71.68402912913916
2017-12-27,296.41,296.8,294.8,295.62,1300956,295.80200000000013,71.94529363513051
2017-12-28,295.81,296.99,294.74,296.35,1432444,295.4920000000001,72.70673871406969
2017-12-29,296.94,297.3,294.83,294.91,1813317,295.46800000000013,68.74316710436334
2018-01-02,295.75,296.99,295.39599999999996,296.84,2868711,295.8160000000001,71.02320416111883
2018-01-03,295.94,298.5,295.47,297.8,3194965,296.3040000000001,72.11288455405871
2018-01-04,297.94,298.42,295.47,296.67,4037238,296.5140000000001,68.8317107678823
2018-01-05,296.77,308.89,296.72,308.84,6034693,299.01200000000006,79.59832266051315
2018-01-08,308.66,310.86,305.75,310.15,3970351,302.06000000000006,80.38382210985594
2018-01-09,310.59,319.91,310.49,318.43,5546203,306.3780000000001,84.45718730371576
2018-01-10,317.49,322.15,315.5,320.26,4464683,310.8700000000001,85.18920690142963
2018-01-11,322.13,328.4,321.19,328.12,4625973,317.16000000000014,87.83853190995038
2018-01-12,330.38,336.88,330.38,336.21,6519424,322.6340000000001,89.85085240838161
2018-01-16,339.9,347.73,331.33,335.16,11811999,327.63600000000014,87.81976379235194
2018-01-17,337.73,352.23,336.41,351.01,9611675,334.15200000000016,91.09291968181815
2018-01-18,350.7,350.83,339.15,340.16,9334400,338.1320000000002,76.03081156950306
2018-01-19,341.67,344.0,335.75,337.73,7246898,340.0540000000002,73.11493939523312
2018-01-22,335.29,341.3812,332.04,338.0,6782420,340.41200000000015,73.23775219072105
2018-01-23,338.34,338.94,334.81,335.59,4509416,340.49800000000016,70.15710326813453
2018-01-24,336.2,338.99,334.14,334.69,4184181,337.23400000000015,68.99001529683964
2018-01-25,336.21,343.615,335.3,343.11,4590959,337.8240000000001,73.44136715476627
2018-01-26,344.33,345.98,341.25,343.22,5010995,338.92200000000014,73.49489566636451
2018-01-29,341.23,344.48,340.1,340.82,3270253,339.4860000000001,70.17178198945479
2018-01-30,339.17,339.98,334.16,337.71,4944713,339.91000000000014,66.00682343808879
2018-01-31,360.5,360.97,351.62,354.37,10858051,343.8460000000001,74.67751581410113
2018-02-01,352.95,361.45,352.04,356.94,6045074,346.6120000000001,75.70692338454407
2018-02-02,354.0,355.199,348.7,348.91,5375809,347.75000000000006,66.59721965469794
2018-02-05,342.67,350.0,317.39,328.88,10352051,345.362,50.32908445813988
2018-02-06,320.0,341.67,317.65,340.91,11866673,346.00200000000007,57.10620901000324
2018-02-07,340.52,353.59,339.87,348.12,7880944,344.75200000000007,60.577872933736685
2018-02-08,348.0,349.0,329.4,329.66,8262322,339.296,49.52554788108905
2018-02-09,333.55,337.81,319.25,332.83,8812106,336.08,51.17299676477003
2018-02-12,336.57,347.75,335.13,343.8,6804880,339.06399999999996,56.468160598801795
2018-02-13,340.45,347.8799,340.29,343.16,4021151,339.51399999999995,56.08601230548204
2018-02-14,341.34,347.43,341.17,344.85,4329442,338.85999999999996,56.91518301018266
2018-02-15,348.47,356.55,348.05,356.46,5808306,344.2199999999999,62.19608439215468
2018-02-16,356.59,359.5,353.5101,355.04,5205510,348.662,61.20791320670553
2018-02-20,352.0,357.79,351.4,353.35,4187459,350.572,59.986381206840214
2018-02-21,352.56,360.81,351.75,352.37,5236531,352.414,59.247975835222334
2018-02-22,354.65,358.07,352.64,355.92,3339918,354.628,61.11525150841216
2018-02-23,358.18,358.77,353.0668,356.66,3314255,354.66799999999995,61.51114854928969
2018-02-26,359.5,364.05,358.2123,363.48,4011405,356.35599999999994,65.04353202466618
2018-02-27,364.6,369.89,363.3,364.64,4705949,358.6139999999999,65.62146641587594
2018-02-28,366.8,371.6,362.21,362.21,5376929,360.582,63.26193149442939
2018-03-01,362.33,362.74,346.4,349.69,8977971,359.33599999999996,52.739840992118026
2018-03-02,341.82,346.09,335.3,344.67,10021332,356.938,49.205888284903615
2018-03-05,338.0,354.77,336.61,352.75,8140161,354.7919999999999,54.4916254951647
2018-03-06,354.24,355.21,346.0219,348.92,4888282,351.64799999999997,51.742998023637526
2018-03-07,341.52,348.4093,339.5,347.04,4575690,348.6139999999999,50.39914115908453
2018-03-08,349.51,352.5,343.95,348.73,4131914,348.4219999999999,51.615662585438635
2018-03-09,352.65,354.89,350.23,354.52,3446524,350.39199999999994,55.630700754314105
2018-03-12,355.2,355.23,343.26,344.19,6035101,348.67999999999995,47.98075434319236
2018-03-13,345.32,347.88,337.61,338.67,5409969,346.62999999999994,44.462245144907556
2018-03-14,339.7917,340.524,322.3,330.26,13034422,343.274,39.68713916718906
2018-03-15,332.3,332.92,322.91,329.98,8445126,339.524,39.534902587596406
2018-03-16,329.82,330.83,325.63,330.47,9167315,334.714,39.96888126574388
2018-03-19,327.45,333.33,326.78,331.76,5748501,332.22799999999995,41.166089418204
2018-03-20,331.84,339.7,331.0,337.63,6328835,332.02,46.40400660579347
2018-03-21,337.07,341.91,335.17,337.1,4046779,333.388,46.00574773574505
2018-03-22,330.11,332.68,319.01,319.61,7143279,331.31399999999996,35.25328032538667
2018-03-23,320.15,331.14,318.3216,321.0,7140310,329.41999999999996,36.52304087267516
2018-03-26,330.48,331.9399,323.59,328.97,5161206,328.86199999999997,43.37958550830343
2018-03-27,331.51,334.88,319.0,321.12,5296793,325.55999999999995,38.92033581166844
2018-03-28,321.85,323.24,311.17,320.02,5634676,322.14399999999995,38.32580361976269
2018-03-29,323.38,330.48,322.0,327.88,3652078,323.79799999999994,44.81290753017715
2018-04-02,325.2,329.9419,317.17,322.44,5024944,324.08599999999996,41.55504921226954
2018-04-03,324.76,331.1,323.09,330.82,4783125,324.45599999999996,47.8450979055139
2018-04-04,312.3,327.81,311.88,327.44,8235741,325.71999999999997,45.70831882493956
2018-04-05,330.59,338.9599,330.26,336.4,6219981,328.996,51.847582223027885
2018-04-06,330.61,334.59,322.21,326.12,5713613,328.64399999999995,45.49158326873604
2018-04-09,332.25,334.88,322.05,322.48,4931728,328.65199999999993,43.45998500685873
2018-04-10,331.35,336.69,329.55,334.83,5618139,329.45399999999995,51.39170580788067
2018-04-11,331.6,337.57,326.31,327.36,4573530,329.43799999999993,47.08874906553654
2018-04-12,331.98,338.35,330.46,337.48,4325027,329.6539999999999,52.84862232842519
2018-04-13,338.99,339.67,326.6,329.28,4733463,330.2859999999999,48.26397427274353
2018-04-16,332.34,333.22,327.625,331.77,3901401,332.1439999999999,49.691180195220916
2018-04-17,334.73,339.74,333.65,336.72,3381788,332.5219999999999,52.49666677093554
2018-04-18,338.33,342.4,337.18,341.0,3117476,335.2499999999999,54.84157630825048
2018-04-19,340.19,342.41,337.5,340.64,3006774,335.8819999999999,54.597448209581984
2018-04-20,340.73,341.3959,335.05,338.67,3038031,337.7599999999999,53.2017792954688
2018-04-23,339.55,341.26,336.0,338.84,2765647,339.17399999999986,53.31269072020391
2018-04-24,343.17,347.67,323.28,329.06,7051820,337.6419999999999,46.48691127783972
2018-04-25,338.12,344.91,330.5201,342.86,11019860,338.01399999999984,55.20256071128075
2018-04-26,344.01,345.65,338.33,342.79,5273622,338.44399999999985,55.15349067535746
2018-04-27,341.25,342.92,337.77,340.88,3390364,338.88599999999985,53.74953979777815
2018-04-30,341.17,342.58,333.4,333.56,3721638,337.82999999999987,48.63943478293709
2018-05-01,332.5,333.91,324.18,329.54,4313094,337.9259999999999,46.050116354605514
2018-05-02,329.5,330.71,323.98,324.19,3436125,334.1919999999999,42.78568287780023
2018-05-03,322.97,332.6348,319.125,330.69,6383211,331.77199999999993,47.6419729744452
2018-05-04,328.04,335.89,328.04,334.43,3655069,330.48199999999997,50.25813648300706
2018-05-07,335.23,342.98,335.21,340.43,4192224,331.856,54.21096046821341
2018-05-08,339.77,341.939,336.61,338.37,4014096,333.622,52.663582264366646
2018-05-09,339.49,346.93,338.575,344.5,4347023,337.684,56.630655089413004
2018-05-10,343.99,348.57,342.41,344.07,3920357,340.36,56.27438594289776
2018-05-11,343.77,345.415,341.0515,342.46,2332170,341.966,54.882190622465714
2018-05-14,344.0,347.74,343.89,344.59,2520267,342.798,56.41833362688889
2018-05-15,343.0,343.85,340.2647,342.12,3009053,343.54800000000006,54.11730594115209
2018-05-16,342.0,343.56,340.3,340.97,2230068,342.842,53.03280053407165
2018-05-17,340.47,344.77,340.25,344.14,2483301,342.856,55.66997942756569
2018-05-18,345.6,352.05,345.19,351.23,4327659,344.61,60.95109254443465
2018-05-21,358.46,365.0,358.45,363.92,6785369,348.47600000000006,68.24335405078264
2018-05-22,364.0,364.85,354.52,355.02,5389360,351.05600000000015,59.80761904923766
2018-05-23,352.28,359.6,351.62,359.21,4497516,354.7040000000001,62.177987706920995
2018-05-24,358.45,360.66,354.37,359.0,3932085,357.6760000000001,61.98069159127695
2018-05-25,358.12,360.6,357.05,360.09,2463737,359.44800000000015,62.64327799427441
2018-05-29,357.71,360.97,350.66,352.48,4249593,357.16000000000014,55.38589079850318
2018-05-30,355.65,358.92,354.1025,358.19,2825188,357.79400000000015,59.20489397661138
2018-05-31,356.83,356.83,351.62,352.16,4406277,356.3840000000001,53.95252248436395
2018-06-01,355.79,358.15,354.46,356.72,2657837,355.92800000000005,57.05522656939613
2018-06-04,358.97,363.3855,358.85,360.73,2950284,356.0560000000001,59.631217768675974
2018-06-05,360.5,363.37,358.85,360.1,2567758,357.5800000000001,59.03211235602298
2018-06-06,362.46,371.6,360.99,371.56,4488412,360.2540000000001,65.76924106544575
2018-06-07,372.0,374.48,366.05,368.53,4517844,363.528,62.82737509720107
2018-06-08,368.14,371.42,365.46,369.5,3292875,366.08400000000006,63.391910145760924
2018-06-11,371.0,373.3299,368.8,370.94,2468521,368.12600000000003,64.25967414641019
2018-06-12,371.24,372.725,367.99,370.62,2440354,370.23,63.89719873682995
2018-06-13,370.67,371.0,363.29,363.85,3867642,368.688,56.6204597763466
2018-06-14,366.15,367.64,358.827,362.42,4039532,367.466,55.19073255068704
2018-06-15,358.15,361.66,353.47,357.88,9945956,365.142,50.804548135292464
2018-06-18,353.19,357.645,352.37,354.74,3363221,361.90199999999993,47.965281338653526
2018-06-19,347.17,347.17,338.5732,341.12,6857338,356.00199999999995,38.03576836758372
2018-06-20,346.0,346.98,340.46,342.69,4539988,351.77,39.58826089230939
2018-06-21,341.15,341.15,336.1952,337.66,4048336,346.8179999999999,36.43833731710594
2018-06-22,340.43,340.94,336.6,338.91,3298084,343.0239999999999,37.76360836249208
2018-06-25,332.52,333.85,327.6,331.2,5006203,338.3159999999999,33.169721141087436
2018-06-26,332.39,334.4,330.48,331.3,3112387,336.35199999999986,33.28308460516965
2018-06-27,334.85,341.42,329.76,329.82,4574889,333.77799999999985,32.40692336682386
2018-06-28,330.0,337.54,327.29,334.65,3347973,333.1759999999998,38.13097855975653
2018-06-29,337.19,340.0,335.36,335.51,3154812,332.49599999999975,39.11956656686826
2018-07-02,330.69,336.325,329.32,336.08,2820817,333.47199999999975,39.80609057417768
2018-07-03,338.18,339.6888,332.0,332.93,1464360,333.7979999999998,37.30264582260432
2018-07-05,336.15,337.28,329.1,333.18,2427866,334.4699999999998,37.63786096311977
2018-07-06,332.84,336.1,330.45,334.64,2138162,334.46799999999973,39.666616073334666
2018-07-09,337.5,343.04,336.51,341.92,3128698,335.7499999999998,48.638955199482005
2018-07-10,342.78,348.0,342.78,347.16,3278253,337.9659999999998,53.94761301247059
2018-07-11,341.73,344.39,339.19,340.6,3056866,339.4999999999998,47.34944978347088
2018-07-12,345.28,346.6,342.7374,346.03,2030678,342.06999999999977,52.5254292193909
2018-07-13,347.0,351.24,346.2,350.79,2281610,345.29999999999984,56.557228972216045
2018-07-16,353.97,356.34,352.35,356.1,2889033,348.1359999999998,60.57917188498853
2018-07-17,357.61,359.0,355.04,356.88,2730514,350.0799999999998,61.14817490653638
2018-07-18,359.0,361.86,354.2638,360.23,3090089,354.00599999999986,63.57963953923519
2018-07-19,357.69,359.39,355.26,355.33,2711744,355.8659999999999,57.87433893592827
2018-07-20,353.04,356.99,353.0,354.9,1817836,356.6879999999998,57.387667227209036
2018-07-23,355.0,355.0,352.39,353.27,1943747,356.12199999999984,55.48302240544081
2018-07-24,356.75,359.47,354.64,358.27,3181965,356.3999999999998,59.88154394730852
2018-07-25,351.52,356.3,345.5,355.92,7353046,355.53799999999984,57.029456568037205
2018-07-26,355.38,360.2,355.27,359.32,3191189,356.3359999999999,59.99802464925227
2018-07-27,361.06,364.54,359.474,360.65,2916341,357.4859999999999,61.12926864390623
2018-07-30,361.99,362.45,350.47,351.06,3080445,357.04399999999987,50.12251278086821
2018-07-31,354.38,359.0225,354.06,356.3,2728366,356.6499999999999,54.900840627213455
2018-08-01,354.09,357.9103,350.5,352.76,2718206,356.01799999999986,51.3236231515385
2018-08-02,348.62,350.73,346.03,349.73,2655906,354.09999999999985,48.41573985938441
2018-08-03,349.5,350.99,345.67,348.44,2285202,351.6579999999998,47.18988143490078
2018-08-06,347.37,347.37,343.12,346.57,3251105,350.7599999999999,45.39554626630158
2018-08-07,348.05,352.12,345.5,350.76,2267560,349.65199999999993,49.98452631162459
2018-08-08,350.5,351.62,346.25,347.78,2334439,348.6559999999999,46.96166309798085
2018-08-09,346.07,346.84,343.12,343.72,2302126,347.4539999999999,43.13429630148439
2018-08-10,341.0,341.0,336.45,339.41,2745697,345.64799999999985,39.45786760343194
2018-08-13,339.6,342.15,337.34,338.36,1877248,344.0059999999999,38.5948308629266
2018-08-14,339.12,340.15,337.62,339.14,2017276,341.6819999999999,39.65081422436747
2018-08-15,336.57,337.1433,328.03,331.76,3798600,338.47799999999995,33.73888400802582
2018-08-16,339.06,347.72,338.3,345.98,5867939,338.92999999999995,49.39539938065431
2018-08-17,346.0,348.5,341.67,346.4,3069190,340.3279999999999,49.772892386535595
2018-08-20,348.6,352.61,347.1,350.74,3018615,342.8039999999999,53.6227856534941
2018-08-21,351.0,354.45,349.63,353.77,2967175,345.7299999999999,56.14986587318824
2018-08-22,354.32,355.87,349.84,350.03,2682942,349.3839999999999,52.357526886782495
2018-08-23,349.15,350.28,345.4628,347.48,1833449,349.6839999999999,49.883694342018664
2018-08-24,348.77,350.63,348.1,349.38,1954540,350.2799999999999,51.714352834551946
2018-08-27,352.11,355.0,351.01,353.74,2279949,350.8799999999999,55.712231889088066
2018-08-28,355.0,355.68,350.61,351.21,2475095,350.3679999999998,52.97146382766809
2018-08-29,352.26,352.35,349.21,350.19,1850054,350.39999999999986,51.86369406053966
2018-08-30,350.35,350.95,345.7501,346.9,3257668,350.2839999999998,48.35135379977423
2018-08-31,345.05,345.85,341.58,342.79,3462692,348.9659999999998,44.31393280297856
2018-09-04,341.6,346.32,339.28,346.25,2699402,347.4679999999998,48.23287120312818
2018-09-05,345.77,347.25,343.16,346.68,2959269,346.5619999999998,48.71590952599744
2018-09-06,347.55,353.35,346.58,351.27,3585876,346.7779999999998,53.68397905006315
2018-09-07,348.82,350.01,344.46,349.28,3921887,347.2539999999998,51.36090655885995
2018-09-10,349.49,350.75,341.68,341.86,3064126,347.06799999999987,43.75753185228827
2018-09-11,339.01,346.62,337.31,345.25,2731777,346.8679999999998,47.57596043283972
2018-09-12,345.0,355.04,344.605,353.41,4003834,348.2139999999998,55.421470489513574
2018-09-13,356.36,360.42,354.3,355.46,3166512,349.0519999999998,57.15618196902584
2018-09-14,356.44,362.26,356.1,359.8,2835757,351.15599999999984,60.64753678704546
2018-09-17,359.28,361.3,354.54,355.96,2554461,353.9759999999998,56.27767083937846
2018-09-18,357.3,365.81,356.1,363.58,3003512,357.6419999999997,62.11169886138986
2018-09-19,363.58,371.23,363.19,365.22,4753410,360.0039999999997,63.248320632468776
2018-09-20,368.74,371.73,365.67,367.46,4011062,362.40399999999966,64.80150765520848
2018-09-21,369.4,372.565,366.05,372.23,7144087,364.88999999999965,67.91144584500634
2018-09-24,371.0,371.8927,367.33,367.99,2800161,367.29599999999965,62.615520529822795
2018-09-25,369.08,370.46,366.88,367.23,2969159,368.02599999999967,61.68692957649574
2018-09-26,367.5,368.5601,364.32,365.03,2368637,367.9879999999996,58.961081386479435
2018-09-27,368.4,368.97,364.4,367.39,2355918,367.9739999999996,60.954303473904176
2018-09-28,368.63,374.22,366.22,371.9,3600472,367.9079999999996,64.5024933624359
2018-10-01,375.16,383.21,375.0,382.29,4758417,370.76799999999963,71.03317194579569
2018-10-02,380.85,388.615,379.77,386.37,4622595,374.59599999999966,73.1241611388388
2018-10-03,388.9,394.28,386.69,392.3,4794263,380.04999999999967,75.8525221619571
2018-10-04,390.74,391.09,385.29,389.99,3822324,384.5699999999997,72.7541091672613
2018-10-05,389.0,392.39,383.03,386.47,2899663,387.48399999999975,68.18360010238234
2018-10-08,383.84,386.73,377.35,385.77,3324019,388.1799999999997,67.27844490054457
2018-10-09,384.37,386.82,381.14,385.44,2862707,387.9939999999998,66.82804069710483
2018-10-10,382.96,383.8,367.09,367.47,6033088,383.02799999999974,47.98812071948565
2018-10-11,363.44,369.85,355.1,358.11,6266751,376.6519999999997,41.435625932183434
2018-10-12,366.01,367.12,352.26,360.11,5509720,371.3799999999997,43.219686354413675
2018-10-15,359.46,362.55,355.5,358.88,2979835,366.00199999999967,42.364929986195165
2018-10-16,360.45,368.57,358.55,368.25,2822482,362.5639999999997,50.41070415541823
2018-10-17,368.0,368.5,362.7,365.5,2238186,362.1699999999997,48.280456163855014
2018-10-18,364.82,367.76,356.76,359.35,3254902,362.41799999999967,43.82067481305339
2018-10-19,359.8,359.87,354.205,356.26,3491612,361.6479999999997,41.73470692962399
2018-10-22,357.85,358.7584,352.46,355.98,2263527,361.06799999999964,41.54173354796792
2018-10-23,349.5,353.56199999999995,342.82599999999996,350.05,4389559,357.4279999999997,37.57873807054302
2018-10-24,361.59,364.6,351.6901,354.65,8442563,355.2579999999997,42.18616603081336
2018-10-25,357.3,364.39,354.97,363.77,4003484,356.1419999999997,50.05702464519977
2018-10-26,360.7,363.3,354.1207,359.27,4073415,356.74399999999974,46.680077469438956
2018-10-29,360.55,361.71,328.63,335.59,7461953,352.6659999999997,33.769670639359376
2018-10-30,330.35,351.05,329.7746,349.91,5773971,352.6379999999997,43.87816011858025
2018-10-31,352.51,363.405,352.51,354.86,4175570,352.67999999999967,46.8953902403521
2018-11-01,357.47,364.57,353.2,363.07,3760650,352.5399999999997,51.54813935719633
2018-11-02,366.97,371.54,356.76,357.75,4029826,352.2359999999997,48.5780426907194
2018-11-05,359.76,363.29,356.48,361.98,2253943,357.5139999999997,50.99575547601498
2018-11-06,362.41,368.44,362.11,366.47,2471898,360.8259999999997,53.495205678721334
2018-11-07,367.64,372.85,359.5,372.02,4015255,364.2579999999997,56.45193123967167
2018-11-08,369.33,373.7,365.55,370.77,2752001,365.7979999999997,55.5946020179452
2018-11-09,367.83,371.0,366.12,369.34,2590303,368.1159999999997,54.5735179933844
2018-11-12,370.21,370.48,355.99,357.03,3088654,367.12599999999975,46.63331127715243
2018-11-13,349.55,355.38,342.04,349.51,4959999,363.7339999999997,42.559586118290035
2018-11-14,352.09,355.85,343.89,344.72,3445838,358.2739999999997,40.153447382842465
2018-11-15,341.12,347.98,336.51,341.57,4863046,352.43399999999974,38.60763702142802
2018-11-16,339.0,340.1904,331.16,335.95,4425161,345.75599999999974,35.948591909372325
2018-11-19,335.55,336.04,317.2,320.94,6782767,338.53799999999967,30.004700802466402
2018-11-20,302.1,322.18,296.61,317.7,6875884,332.1759999999997,28.89412671775426
2018-11-21,325.07,326.889,315.565,317.32,4401044,326.6959999999997,28.759675270206714
2018-11-23,315.0,317.0,311.871,312.32,1599381,320.84599999999966,26.98066040878905
2018-11-26,315.56,318.59,310.66,316.36,3362345,316.92799999999966,30.71024667874198
2018-11-27,315.28,318.56,310.96,318.03,2946391,316.34599999999966,32.25069589198188
2018-11-28,325.72,334.01,321.73,333.5,6117572,319.50599999999963,44.54902433911807
2018-11-29,335.97,343.23,334.06,342.56,5331919,324.55399999999963,50.24538155846011
2018-11-30,341.94,347.58,337.5,346.76,5373981,331.44199999999967,52.67258715415499
2018-12-03,364.31,369.0,356.37,359.96,6569067,340.16199999999964,59.379567477129335
2018-12-04,357.0,358.32,341.74,342.5,5199096,345.05599999999964,49.40603013092137
2018-12-06,329.99,333.63,317.3,331.9,9297449,344.7359999999996,44.517388749114346
2018-12-07,332.35,337.61,321.39,323.22,4526264,340.8679999999996,40.94462982145619
2018-12-10,321.27,327.2,315.51,326.35,4400518,336.78599999999966,42.729530562223054
2018-12-11,333.25,334.49,318.7518,322.03,3566436,329.19999999999965,40.892475521168805
2018-12-12,327.38,331.9,324.66,326.69,3424818,326.03799999999967,43.70410216511539
2018-12-13,328.4,328.74,324.173,325.47,2247706,324.75199999999967,43.125726645655725
2018-12-14,322.45,323.91,315.56,318.75,3298436,323.85799999999966,39.98668399781506
2018-12-17,316.91,327.2162,314.44,316.13,4968366,321.8139999999997,38.80086368644373
2018-12-18,325.46,332.0899,323.2,328.06,5881140,323.01999999999964,46.57062104026701
2018-12-19,329.33,333.48,316.1,319.55,4871468,321.59199999999964,42.43222744600532
2018-12-20,317.0,321.82099999999997,308.0,313.05,5368592,319.1079999999996,39.5419078752739
2018-12-21,309.09,314.97,304.01,304.55,7641721,316.26799999999963,36.080790484510416
2018-12-24,300.65,303.0,294.16,294.16,3435304,311.8739999999996,32.35297631641258
2018-12-26,298.61,314.0899,292.4704,313.93,4843401,309.04799999999966,44.172549882789745
2018-12-27,309.04,317.14,302.24,317.14,4341113,308.5659999999997,45.82761142065567
2018-12-28,319.74,321.53,315.15,316.38,3725171,309.23199999999963,45.483803111772616
2018-12-31,320.5,323.64,318.75,322.5,3557691,312.82199999999966,48.81394917863049
2019-01-02,316.19,323.95,313.71,323.81,3292204,318.7519999999996,49.52470617633477
2019-01-03,319.49,319.74,309.4,310.9,5705567,318.1459999999996,43.163674484475955
2019-01-04,316.69,328.44,316.08,327.08,4448759,320.13399999999956,51.56094710761114
2019-01-07,330.52,330.69,323.35,328.11,4030280,322.47999999999956,52.046654332811826
2019-01-08,334.11,341.25,332.65,340.53,4736472,326.08599999999956,57.571336825279246
2019-01-09,342.96,347.2,340.8669,343.83,4213870,330.0899999999996,58.92539955931446
2019-01-10,346.51,353.4662,343.0,352.61,5358117,338.4319999999995,62.36665941100478
2019-01-11,348.56,354.36,348.09,352.9,3158852,343.59599999999955,62.478477672545544
2019-01-14,348.2,352.81,347.01,350.36,2476367,348.04599999999954,60.77519500125097
2019-01-15,352.0,353.315,347.98,352.24,2940908,350.3879999999995,61.60943236762282
2019-01-16,352.5,355.0,351.56,352.06,2731082,352.03399999999954,61.47462176508769
2019-01-17,350.75,363.83,350.73,359.09,4270365,353.3299999999996,64.7214209610892
2019-01-18,363.88,367.3156,361.32,364.73,4256505,355.6959999999996,67.1158583797199
2019-01-22,362.86,364.195,354.23,357.9,4336541,357.20399999999955,61.65816323992429
2019-01-23,361.91,362.1995,353.67,358.61,2924874,358.47799999999955,62.00405775166605
2019-01-24,358.91,363.18,356.9,358.27,2801392,359.71999999999963,61.71692660860215
2019-01-25,362.49,366.94,360.33,364.2,3190425,360.7419999999996,64.78034129829109
2019-01-28,360.65,363.165,357.5,362.97,3128884,360.3899999999996,63.64275830720657
2019-01-29,363.07,367.78,362.41,364.91,3202652,361.7919999999996,64.6958046344601
2019-01-30,387.4,391.969,380.5,387.72,12705305,367.61399999999946,74.16915185467357
2019-01-31,387.16,388.985,382.08,385.62,6878455,373.0839999999995,72.24705193374362
2019-02-01,386.11,392.8,384.7263,387.43,5625749,377.72999999999945,72.89895445055153
2019-02-04,388.97,397.07,388.12,397.0,4256562,384.5359999999994,76.0960866007848
2019-02-05,400.75,410.75,399.55,410.18,7230380,393.58999999999935,79.65571824852131
2019-02-06,411.51,413.88,405.66,411.11,5356025,398.26799999999935,79.883355749896
2019-02-07,407.93,410.35,402.29,405.17,5211412,402.1779999999993,74.1745587584719
2019-02-08,400.0,404.96,397.8,404.91,4570946,405.6739999999993,73.92552724041165
2019-02-11,408.1,409.83,402.69,403.95,3046932,407.0639999999993,72.9516216401444
2019-02-12,407.0,411.21,405.395,410.72,3263321,407.17199999999923,75.41172118510514
2019-02-13,412.52,412.72,407.67,410.58,3078692,407.06599999999924,75.25928236767402
2019-02-14,408.93,412.22,407.8,409.82,2724260,407.9959999999993,74.38029055808144
2019-02-15,412.48,418.05,411.43,417.97,4017338,410.60799999999927,77.42521844653814
2019-02-19,415.5,417.94,414.54,416.26,3051459,413.06999999999937,75.4003384403323
2019-02-20,417.14,421.84,417.11,421.55,3990102,415.2359999999993,77.37189517779002
2019-02-21,421.58,422.4088,415.6766,417.58,2880474,416.63599999999934,72.66509754313654
2019-02-22,419.7,424.47,419.14,424.05,3132298,419.48199999999935,75.30204646917923
2019-02-25,427.49,429.92,426.52,426.87,3276050,421.2619999999994,76.37194283814205
2019-02-26,426.0,429.0,424.25,426.77,2503684,423.3639999999994,76.24580880132739
2019-02-27,427.17,436.33,427.15,435.44,4603847,426.14199999999937,79.41945879211552
2019-02-28,438.7,441.42,437.08,439.96,5063147,430.61799999999937,80.85549977629618
2019-03-01,446.01,446.01,440.19,440.62,5124178,433.93199999999933,81.06328036712331
2019-03-04,443.22,444.5,426.63,432.69,5971042,435.0959999999994,71.08102732638217
2019-03-05,431.04,433.85,428.6435,430.12,2844273,435.76599999999934,68.15197283089361
2019-03-06,429.7,432.0,422.08,424.46,4159385,433.56999999999937,62.08428243163653
2019-03-07,423.36,427.7,416.44,422.56,4893598,430.08999999999935,60.14834845879898
2019-03-08,416.77,423.4262,415.5,422.54,3794945,426.47399999999936,60.127094483511904
2019-03-11,371.27,402.67,365.55,400.01,34742186,419.9379999999993,42.08579316156487
2019-03-12,384.705,390.0,368.0,375.41,36922592,408.9959999999993,31.10962005182823
2019-03-13,378.43,381.77,363.33,377.14,32662252,399.53199999999924,32.44398653394387
2019-03-14,374.99,380.39,372.1,373.3,13514057,389.67999999999927,31.00828521595649
2019-03-15,370.88,385.71,366.45,378.99,26697712,380.96999999999935,35.558787290958904
2019-03-18,370.0,373.07,367.2,372.28,13119208,375.4239999999993,32.81045309104833
2019-03-19,371.14,378.77,371.01,373.43,9856108,375.0279999999993,33.755455086279085
2019-03-20,374.7,380.8,373.68,376.16,8737593,374.8319999999993,36.05471991982875
2019-03-21,374.04,377.0,372.23,372.7,6950985,374.7119999999993,34.42393199770564
